MeterNo,SIP End Date and time,V,V,V,A,A,A,Hz,kWh(I) Tot,kWh(E) Tot,kVArh(Lg)-Wh(I),kVArh(Ld)-Wh(E),kVArh(Lg)-Wh(E),kVArh(Ld)-Wh(I),kVAh-Wh(I),kVAh-Wh(E),kWh(I-E) Bi,,,DataStatus,Units
29559724,19-08-2025 08:30,250.19 V,249.61 V,250.28 V,0.745 A,1.024 A,0.63 A,50.058 Hz,0.297 kWh(I) Tot,0 kWh(E) Tot,0.043 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.3 kVAh-Wh(I),0 kVAh-Wh(E),0.297 kWh(I-E) Bi,0.99,1,1,2
29559724,19-08-2025 09:00,246.65 V,245.88 V,246.64 V,0.64 A,0.989 A,0.54 A,50.024 Hz,0.265 kWh(I) Tot,0 kWh(E) Tot,0.035 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.267 kVAh-Wh(I),0 kVAh-Wh(E),0.265 kWh(I-E) Bi,0.993,1,1,2
29559724,19-08-2025 09:30,241.61 V,241.25 V,241.8 V,0.563 A,0.912 A,0.492 A,49.943 Hz,0.236 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.238 kVAh-Wh(I),0 kVAh-Wh(E),0.236 kWh(I-E) Bi,0.992,1,1,2
29559724,19-08-2025 10:00,240.16 V,239.76 V,240.24 V,0.535 A,0.96 A,0.464 A,49.992 Hz,0.235 kWh(I) Tot,0 kWh(E) Tot,0.026 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.236 kVAh-Wh(I),0 kVAh-Wh(E),0.235 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 10:30,239.68 V,239.18 V,239.81 V,0.485 A,0.935 A,0.436 A,50.023 Hz,0.221 kWh(I) Tot,0 kWh(E) Tot,0.025 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.222 kVAh-Wh(I),0 kVAh-Wh(E),0.221 kWh(I-E) Bi,0.995,1,1,2
29559724,19-08-2025 11:00,242.16 V,241.29 V,242.02 V,0.501 A,0.959 A,0.461 A,50.016 Hz,0.231 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.233 kVAh-Wh(I),0 kVAh-Wh(E),0.231 kWh(I-E) Bi,0.991,1,1,2
29559724,19-08-2025 11:30,241.42 V,240.78 V,241.36 V,0.578 A,0.885 A,0.447 A,49.989 Hz,0.228 kWh(I) Tot,0 kWh(E) Tot,0.029 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.23 kVAh-Wh(I),0 kVAh-Wh(E),0.228 kWh(I-E) Bi,0.991,1,1,2
29559724,19-08-2025 12:00,240.23 V,239.53 V,239.97 V,0.538 A,0.881 A,0.459 A,49.971 Hz,0.223 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.225 kVAh-Wh(I),0 kVAh-Wh(E),0.223 kWh(I-E) Bi,0.991,1,1,2
29559724,19-08-2025 12:30,241.89 V,241.41 V,241.49 V,0.555 A,0.842 A,0.502 A,50.026 Hz,0.229 kWh(I) Tot,0 kWh(E) Tot,0.025 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.23 kVAh-Wh(I),0 kVAh-Wh(E),0.229 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 13:00,243.16 V,242.43 V,242.76 V,0.559 A,0.903 A,0.477 A,50.032 Hz,0.234 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.236 kVAh-Wh(I),0 kVAh-Wh(E),0.234 kWh(I-E) Bi,0.992,1,1,2
29559724,19-08-2025 13:30,245.9 V,244.85 V,245.5 V,0.624 A,0.927 A,0.484 A,50.197 Hz,0.248 kWh(I) Tot,0 kWh(E) Tot,0.031 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.25 kVAh-Wh(I),0 kVAh-Wh(E),0.248 kWh(I-E) Bi,0.992,1,1,2
29559724,19-08-2025 14:00,242.31 V,242.15 V,242.55 V,0.608 A,0.905 A,0.528 A,50.089 Hz,0.246 kWh(I) Tot,0 kWh(E) Tot,0.025 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.247 kVAh-Wh(I),0 kVAh-Wh(E),0.246 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 14:30,241.88 V,240.8 V,241.89 V,0.638 A,0.997 A,0.584 A,50.017 Hz,0.267 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.268 kVAh-Wh(I),0 kVAh-Wh(E),0.267 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 15:00,239.71 V,238.52 V,239.34 V,0.519 A,1.018 A,0.602 A,49.919 Hz,0.255 kWh(I) Tot,0 kWh(E) Tot,0.024 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.256 kVAh-Wh(I),0 kVAh-Wh(E),0.255 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 15:30,239.94 V,238.56 V,239.69 V,0.567 A,1.008 A,0.528 A,49.97 Hz,0.25 kWh(I) Tot,0 kWh(E) Tot,0.026 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.252 kVAh-Wh(I),0 kVAh-Wh(E),0.25 kWh(I-E) Bi,0.992,1,1,2
29559724,19-08-2025 16:00,240.64 V,239.51 V,240.66 V,0.535 A,1.005 A,0.513 A,49.995 Hz,0.246 kWh(I) Tot,0 kWh(E) Tot,0.025 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.247 kVAh-Wh(I),0 kVAh-Wh(E),0.246 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 16:30,241.47 V,240.69 V,241.82 V,0.536 A,0.908 A,0.482 A,49.916 Hz,0.231 kWh(I) Tot,0 kWh(E) Tot,0.026 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.232 kVAh-Wh(I),0 kVAh-Wh(E),0.231 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 17:00,243.32 V,242.54 V,243.37 V,0.524 A,0.983 A,0.443 A,50.028 Hz,0.235 kWh(I) Tot,0 kWh(E) Tot,0.025 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.237 kVAh-Wh(I),0 kVAh-Wh(E),0.235 kWh(I-E) Bi,0.992,1,1,2
29559724,19-08-2025 17:30,242.97 V,242.18 V,242.88 V,0.505 A,0.901 A,0.464 A,50.026 Hz,0.226 kWh(I) Tot,0 kWh(E) Tot,0.024 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.227 kVAh-Wh(I),0 kVAh-Wh(E),0.226 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 18:00,243.6 V,242.65 V,243.21 V,0.507 A,0.881 A,0.522 A,50.017 Hz,0.23 kWh(I) Tot,0 kWh(E) Tot,0.029 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.232 kVAh-Wh(I),0 kVAh-Wh(E),0.23 kWh(I-E) Bi,0.991,1,1,2
29559724,19-08-2025 18:30,245.94 V,245 V,245.68 V,0.503 A,0.9 A,0.49 A,50.087 Hz,0.231 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.233 kVAh-Wh(I),0 kVAh-Wh(E),0.231 kWh(I-E) Bi,0.991,1,1,2
29559724,19-08-2025 19:00,246.67 V,245.33 V,246.17 V,0.528 A,0.907 A,0.563 A,50.032 Hz,0.245 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.246 kVAh-Wh(I),0 kVAh-Wh(E),0.245 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 19:30,242.88 V,241.46 V,242.53 V,0.614 A,0.951 A,0.543 A,49.989 Hz,0.253 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.255 kVAh-Wh(I),0 kVAh-Wh(E),0.253 kWh(I-E) Bi,0.992,1,1,2
29559724,19-08-2025 20:00,240.51 V,238.97 V,240.12 V,0.689 A,1.082 A,0.563 A,50.027 Hz,0.279 kWh(I) Tot,0 kWh(E) Tot,0.03 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.28 kVAh-Wh(I),0 kVAh-Wh(E),0.279 kWh(I-E) Bi,0.996,1,1,2
29559724,19-08-2025 20:30,239.78 V,238.13 V,239.3 V,0.72 A,1.047 A,0.696 A,50.023 Hz,0.293 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.295 kVAh-Wh(I),0 kVAh-Wh(E),0.293 kWh(I-E) Bi,0.993,1,1,2
29559724,19-08-2025 21:00,237.51 V,235.39 V,237.07 V,0.766 A,1.144 A,0.703 A,49.983 Hz,0.308 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.309 kVAh-Wh(I),0 kVAh-Wh(E),0.308 kWh(I-E) Bi,0.997,1,1,2
29559724,19-08-2025 21:30,238.35 V,235.77 V,237.79 V,0.784 A,1.261 A,0.687 A,49.977 Hz,0.323 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.324 kVAh-Wh(I),0 kVAh-Wh(E),0.323 kWh(I-E) Bi,0.997,1,1,2
29559724,19-08-2025 22:00,235.24 V,232.83 V,234.56 V,0.791 A,1.309 A,0.745 A,50.035 Hz,0.332 kWh(I) Tot,0 kWh(E) Tot,0.026 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.333 kVAh-Wh(I),0 kVAh-Wh(E),0.332 kWh(I-E) Bi,0.997,1,1,2
29559724,19-08-2025 22:30,233.24 V,230.38 V,232.57 V,0.941 A,1.384 A,0.912 A,50.018 Hz,0.374 kWh(I) Tot,0 kWh(E) Tot,0.031 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.375 kVAh-Wh(I),0 kVAh-Wh(E),0.374 kWh(I-E) Bi,0.997,1,1,2
29559724,19-08-2025 23:00,232.2 V,228.74 V,231.72 V,0.899 A,1.574 A,0.894 A,50.038 Hz,0.386 kWh(I) Tot,0 kWh(E) Tot,0.035 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.388 kVAh-Wh(I),0 kVAh-Wh(E),0.386 kWh(I-E) Bi,0.995,1,1,2
29559724,19-08-2025 23:30,231.86 V,228.54 V,231.08 V,0.942 A,1.537 A,1.014 A,49.998 Hz,0.401 kWh(I) Tot,0 kWh(E) Tot,0.033 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.403 kVAh-Wh(I),0 kVAh-Wh(E),0.401 kWh(I-E) Bi,0.995,1,1,2
29559724,20-08-2025 00:00,234.51 V,230.93 V,233.66 V,0.877 A,1.577 A,0.915 A,50.014 Hz,0.391 kWh(I) Tot,0 kWh(E) Tot,0.038 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.392 kVAh-Wh(I),0 kVAh-Wh(E),0.391 kWh(I-E) Bi,0.997,1,1,2
29559724,20-08-2025 00:30,237.78 V,234.17 V,236.84 V,0.909 A,1.531 A,0.809 A,49.962 Hz,0.381 kWh(I) Tot,0 kWh(E) Tot,0.041 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.383 kVAh-Wh(I),0 kVAh-Wh(E),0.381 kWh(I-E) Bi,0.995,1,1,2
29559724,20-08-2025 01:00,240.71 V,237.49 V,240.13 V,0.865 A,1.509 A,0.784 A,49.987 Hz,0.375 kWh(I) Tot,0 kWh(E) Tot,0.042 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.378 kVAh-Wh(I),0 kVAh-Wh(E),0.375 kWh(I-E) Bi,0.992,1,1,2
29559724,20-08-2025 01:30,242.34 V,239.35 V,241.96 V,0.788 A,1.407 A,0.762 A,49.984 Hz,0.354 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.356 kVAh-Wh(I),0 kVAh-Wh(E),0.354 kWh(I-E) Bi,0.994,1,1,2
29559724,20-08-2025 02:00,242.14 V,238.97 V,241.65 V,0.759 A,1.378 A,0.747 A,49.94 Hz,0.345 kWh(I) Tot,0 kWh(E) Tot,0.038 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.347 kVAh-Wh(I),0 kVAh-Wh(E),0.345 kWh(I-E) Bi,0.994,1,1,2
29559724,20-08-2025 02:30,244.52 V,241.33 V,243.94 V,0.732 A,1.353 A,0.762 A,49.94 Hz,0.344 kWh(I) Tot,0 kWh(E) Tot,0.042 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.346 kVAh-Wh(I),0 kVAh-Wh(E),0.344 kWh(I-E) Bi,0.994,1,1,2
29559724,20-08-2025 03:00,245.56 V,242.51 V,244.92 V,0.741 A,1.304 A,0.729 A,49.893 Hz,0.336 kWh(I) Tot,0 kWh(E) Tot,0.042 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.339 kVAh-Wh(I),0 kVAh-Wh(E),0.336 kWh(I-E) Bi,0.991,1,1,2
29559724,20-08-2025 03:30,246.88 V,243.97 V,246.28 V,0.714 A,1.29 A,0.675 A,49.888 Hz,0.326 kWh(I) Tot,0 kWh(E) Tot,0.041 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.329 kVAh-Wh(I),0 kVAh-Wh(E),0.326 kWh(I-E) Bi,0.991,1,1,2
29559724,20-08-2025 04:00,248.58 V,245.9 V,248.13 V,0.717 A,1.265 A,0.639 A,49.968 Hz,0.322 kWh(I) Tot,0 kWh(E) Tot,0.041 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.324 kVAh-Wh(I),0 kVAh-Wh(E),0.322 kWh(I-E) Bi,0.994,1,1,2
29559724,20-08-2025 04:30,249.99 V,247.44 V,249.52 V,0.712 A,1.183 A,0.629 A,49.993 Hz,0.312 kWh(I) Tot,0 kWh(E) Tot,0.037 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.314 kVAh-Wh(I),0 kVAh-Wh(E),0.312 kWh(I-E) Bi,0.994,1,1,2
29559724,20-08-2025 05:00,250.55 V,248.09 V,250.08 V,0.706 A,1.199 A,0.604 A,50.017 Hz,0.31 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.313 kVAh-Wh(I),0 kVAh-Wh(E),0.31 kWh(I-E) Bi,0.99,1,1,2
29559724,20-08-2025 05:30,251.06 V,248.73 V,250.28 V,0.673 A,1.123 A,0.721 A,50.028 Hz,0.312 kWh(I) Tot,0 kWh(E) Tot,0.041 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.315 kVAh-Wh(I),0 kVAh-Wh(E),0.312 kWh(I-E) Bi,0.99,1,1,2
29559724,20-08-2025 06:00,249.76 V,247.74 V,249.21 V,0.666 A,1.064 A,0.689 A,49.977 Hz,0.299 kWh(I) Tot,0 kWh(E) Tot,0.038 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.301 kVAh-Wh(I),0 kVAh-Wh(E),0.299 kWh(I-E) Bi,0.993,1,1,2
29559724,20-08-2025 06:30,249.75 V,247.53 V,249.27 V,0.623 A,1.01 A,0.674 A,49.995 Hz,0.284 kWh(I) Tot,0 kWh(E) Tot,0.04 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.287 kVAh-Wh(I),0 kVAh-Wh(E),0.284 kWh(I-E) Bi,0.99,1,1,2
29559724,20-08-2025 07:00,250.34 V,248.18 V,249.75 V,0.656 A,0.962 A,0.632 A,49.998 Hz,0.278 kWh(I) Tot,0 kWh(E) Tot,0.038 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.281 kVAh-Wh(I),0 kVAh-Wh(E),0.278 kWh(I-E) Bi,0.989,1,1,2
29559724,20-08-2025 07:30,251.1 V,248.88 V,250.62 V,0.622 A,0.971 A,0.644 A,49.984 Hz,0.278 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.28 kVAh-Wh(I),0 kVAh-Wh(E),0.278 kWh(I-E) Bi,0.993,1,1,2
29559724,20-08-2025 08:00,252.33 V,250.46 V,251.93 V,0.646 A,0.987 A,0.651 A,50.042 Hz,0.284 kWh(I) Tot,0 kWh(E) Tot,0.039 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.287 kVAh-Wh(I),0 kVAh-Wh(E),0.284 kWh(I-E) Bi,0.99,1,1,2
29559724,20-08-2025 08:30,252.08 V,250.56 V,251.87 V,0.623 A,0.986 A,0.532 A,50.011 Hz,0.267 kWh(I) Tot,0 kWh(E) Tot,0.036 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.269 kVAh-Wh(I),0 kVAh-Wh(E),0.267 kWh(I-E) Bi,0.993,1,1,2
29559724,20-08-2025 09:00,249.59 V,248.19 V,249.14 V,0.628 A,0.947 A,0.477 A,50.014 Hz,0.254 kWh(I) Tot,0 kWh(E) Tot,0.033 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.256 kVAh-Wh(I),0 kVAh-Wh(E),0.254 kWh(I-E) Bi,0.992,1,1,2
29559724,20-08-2025 09:30,245.11 V,243.57 V,244.4 V,0.497 A,0.911 A,0.48 A,50.03 Hz,0.228 kWh(I) Tot,0 kWh(E) Tot,0.03 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.231 kVAh-Wh(I),0 kVAh-Wh(E),0.228 kWh(I-E) Bi,0.987,1,1,2
29559724,20-08-2025 10:00,243.24 V,241.86 V,242.68 V,0.475 A,0.923 A,0.449 A,50.052 Hz,0.223 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.224 kVAh-Wh(I),0 kVAh-Wh(E),0.223 kWh(I-E) Bi,0.996,1,1,2
29559724,20-08-2025 10:30,240.95 V,239.91 V,240.8 V,0.477 A,0.89 A,0.405 A,50.084 Hz,0.212 kWh(I) Tot,0 kWh(E) Tot,0.021 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.213 kVAh-Wh(I),0 kVAh-Wh(E),0.212 kWh(I-E) Bi,0.995,1,1,2
29559724,20-08-2025 11:00,241.33 V,240.51 V,241.46 V,0.519 A,0.889 A,0.416 A,50.005 Hz,0.219 kWh(I) Tot,0 kWh(E) Tot,0.021 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.22 kVAh-Wh(I),0 kVAh-Wh(E),0.219 kWh(I-E) Bi,0.995,1,1,2
29559724,20-08-2025 11:30,240.77 V,239.76 V,240.56 V,0.532 A,0.852 A,0.419 A,49.985 Hz,0.216 kWh(I) Tot,0 kWh(E) Tot,0.022 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.217 kVAh-Wh(I),0 kVAh-Wh(E),0.216 kWh(I-E) Bi,0.995,1,1,2
29559724,20-08-2025 12:00,239.9 V,238.96 V,239.61 V,0.544 A,0.84 A,0.421 A,49.997 Hz,0.215 kWh(I) Tot,0 kWh(E) Tot,0.025 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.216 kVAh-Wh(I),0 kVAh-Wh(E),0.215 kWh(I-E) Bi,0.995,1,1,2
29559724,20-08-2025 12:30,240.38 V,239.75 V,240.34 V,0.523 A,0.875 A,0.445 A,50.041 Hz,0.22 kWh(I) Tot,0 kWh(E) Tot,0.023 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.222 kVAh-Wh(I),0 kVAh-Wh(E),0.22 kWh(I-E) Bi,0.991,1,1,2
29559724,20-08-2025 13:00,243.14 V,242.58 V,243.03 V,0.536 A,0.864 A,0.469 A,50.089 Hz,0.226 kWh(I) Tot,0 kWh(E) Tot,0.027 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.227 kVAh-Wh(I),0 kVAh-Wh(E),0.226 kWh(I-E) Bi,0.996,1,1,2
29559724,20-08-2025 13:30,247.22 V,246.03 V,246.96 V,0.578 A,0.888 A,0.443 A,50.138 Hz,0.234 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.236 kVAh-Wh(I),0 kVAh-Wh(E),0.234 kWh(I-E) Bi,0.992,1,1,2
29559724,20-08-2025 14:00,243.57 V,242.25 V,243.13 V,0.589 A,0.947 A,0.47 A,50.203 Hz,0.242 kWh(I) Tot,0 kWh(E) Tot,0.029 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.244 kVAh-Wh(I),0 kVAh-Wh(E),0.242 kWh(I-E) Bi,0.992,1,1,2
29559724,20-08-2025 14:30,238.55 V,237.54 V,238.28 V,0.68 A,1.091 A,0.588 A,50.117 Hz,0.279 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.281 kVAh-Wh(I),0 kVAh-Wh(E),0.279 kWh(I-E) Bi,0.993,1,1,2
29559724,20-08-2025 15:00,236.04 V,235.14 V,235.96 V,0.629 A,1.048 A,0.618 A,50.051 Hz,0.27 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.27 kVAh-Wh(I),0 kVAh-Wh(E),0.27 kWh(I-E) Bi,1,1,1,2
29559724,20-08-2025 15:30,238.63 V,237.88 V,238.74 V,0.613 A,1.033 A,0.519 A,50.05 Hz,0.256 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.259 kVAh-Wh(I),0 kVAh-Wh(E),0.256 kWh(I-E) Bi,0.988,1,1,2
29559724,20-08-2025 16:00,239.01 V,238.1 V,238.89 V,0.567 A,1.034 A,0.517 A,49.995 Hz,0.252 kWh(I) Tot,0 kWh(E) Tot,0.028 kVArh(Lg)-Wh(I),0 kVArh(Ld)-Wh(E),0 kVArh(Lg)-Wh(E),0 kVArh(Ld)-Wh(I),0.253 kVAh-Wh(I),0 kVAh-Wh(E),0.252 kWh(I-E) Bi,0.996,1,1,2
